"date","state","fips","cases","deaths","name","description","latitude","longitude","new_cases"
2021-02-03,"alabama",1,465056,8203,"Alabama","Montgomery",32.377716,-86.300568,2118
2021-02-04,"alabama",1,467823,8365,"Alabama","Montgomery",32.377716,-86.300568,2767
2021-02-05,"alabama",1,469319,8449,"Alabama","Montgomery",32.377716,-86.300568,1496
2021-02-06,"alabama",1,471311,8513,"Alabama","Montgomery",32.377716,-86.300568,1992
2021-02-07,"alabama",1,472423,8515,"Alabama","Montgomery",32.377716,-86.300568,1112
2021-02-08,"alabama",1,473348,8523,"Alabama","Montgomery",32.377716,-86.300568,925
2021-02-09,"alabama",1,474666,8579,"Alabama","Montgomery",32.377716,-86.300568,1318
2021-02-10,"alabama",1,476067,8888,"Alabama","Montgomery",32.377716,-86.300568,1401
2021-02-11,"alabama",1,477570,9021,"Alabama","Montgomery",32.377716,-86.300568,1503
2021-02-12,"alabama",1,478667,9180,"Alabama","Montgomery",32.377716,-86.300568,1097
2021-02-13,"alabama",1,479856,9242,"Alabama","Montgomery",32.377716,-86.300568,1189
2021-02-14,"alabama",1,480931,9242,"Alabama","Montgomery",32.377716,-86.300568,1075
2021-02-15,"alabama",1,481605,9244,"Alabama","Montgomery",32.377716,-86.300568,674
2021-02-16,"alabama",1,482488,9257,"Alabama","Montgomery",32.377716,-86.300568,883
2021-02-17,"alabama",1,483167,9346,"Alabama","Montgomery",32.377716,-86.300568,679
2021-02-18,"alabama",1,484365,9424,"Alabama","Montgomery",32.377716,-86.300568,1198
2021-02-19,"alabama",1,485212,9573,"Alabama","Montgomery",32.377716,-86.300568,847
2021-02-20,"alabama",1,485986,9590,"Alabama","Montgomery",32.377716,-86.300568,774
2021-02-21,"alabama",1,486843,9592,"Alabama","Montgomery",32.377716,-86.300568,857
2021-02-22,"alabama",1,487520,9592,"Alabama","Montgomery",32.377716,-86.300568,677
2021-02-23,"alabama",1,488973,9660,"Alabama","Montgomery",32.377716,-86.300568,1453
2021-02-24,"alabama",1,490220,9744,"Alabama","Montgomery",32.377716,-86.300568,1247
2021-02-25,"alabama",1,491110,9831,"Alabama","Montgomery",32.377716,-86.300568,890
2021-02-26,"alabama",1,491849,9869,"Alabama","Montgomery",32.377716,-86.300568,739
2021-02-27,"alabama",1,492683,9930,"Alabama","Montgomery",32.377716,-86.300568,834
2021-02-28,"alabama",1,493252,9929,"Alabama","Montgomery",32.377716,-86.300568,569
2021-03-01,"alabama",1,493769,9931,"Alabama","Montgomery",32.377716,-86.300568,517
2021-03-02,"alabama",1,494421,9991,"Alabama","Montgomery",32.377716,-86.300568,652
2021-03-03,"alabama",1,497154,10029,"Alabama","Montgomery",32.377716,-86.300568,2733
2021-03-04,"alabama",1,498076,10094,"Alabama","Montgomery",32.377716,-86.300568,922
2021-03-05,"alabama",1,498887,10122,"Alabama","Montgomery",32.377716,-86.300568,811
2021-03-06,"alabama",1,499411,10149,"Alabama","Montgomery",32.377716,-86.300568,524
2021-03-07,"alabama",1,499819,10148,"Alabama","Montgomery",32.377716,-86.300568,408
2021-03-08,"alabama",1,500092,10148,"Alabama","Montgomery",32.377716,-86.300568,273
2021-03-09,"alabama",1,500616,10186,"Alabama","Montgomery",32.377716,-86.300568,524
2021-03-10,"alabama",1,501398,10222,"Alabama","Montgomery",32.377716,-86.300568,782
2021-03-11,"alabama",1,502263,10274,"Alabama","Montgomery",32.377716,-86.300568,865
2021-03-12,"alabama",1,502711,10299,"Alabama","Montgomery",32.377716,-86.300568,448
2021-03-13,"alabama",1,503305,10327,"Alabama","Montgomery",32.377716,-86.300568,594
2021-03-14,"alabama",1,503673,10327,"Alabama","Montgomery",32.377716,-86.300568,368
2021-03-15,"alabama",1,508229,10329,"Alabama","Montgomery",32.377716,-86.300568,4556
2021-03-16,"alabama",1,508717,10337,"Alabama","Montgomery",32.377716,-86.300568,488
2021-03-17,"alabama",1,509476,10363,"Alabama","Montgomery",32.377716,-86.300568,759
2021-03-18,"alabama",1,510048,10391,"Alabama","Montgomery",32.377716,-86.300568,572
2021-03-19,"alabama",1,510579,10425,"Alabama","Montgomery",32.377716,-86.300568,531
2021-03-20,"alabama",1,511087,10436,"Alabama","Montgomery",32.377716,-86.300568,508
2021-03-21,"alabama",1,511460,10436,"Alabama","Montgomery",32.377716,-86.300568,373
2021-03-22,"alabama",1,511779,10436,"Alabama","Montgomery",32.377716,-86.300568,319
2021-03-23,"alabama",1,511789,10450,"Alabama","Montgomery",32.377716,-86.300568,10
2021-03-24,"alabama",1,512711,10487,"Alabama","Montgomery",32.377716,-86.300568,922
2021-03-25,"alabama",1,513138,10504,"Alabama","Montgomery",32.377716,-86.300568,427
2021-03-26,"alabama",1,513580,10523,"Alabama","Montgomery",32.377716,-86.300568,442
2021-03-27,"alabama",1,514072,10526,"Alabama","Montgomery",32.377716,-86.300568,492
2021-03-28,"alabama",1,514391,10526,"Alabama","Montgomery",32.377716,-86.300568,319
2021-03-29,"alabama",1,514619,10526,"Alabama","Montgomery",32.377716,-86.300568,228
2021-03-30,"alabama",1,514980,10527,"Alabama","Montgomery",32.377716,-86.300568,361
2021-03-31,"alabama",1,515388,10554,"Alabama","Montgomery",32.377716,-86.300568,408
2021-04-01,"alabama",1,515866,10553,"Alabama","Montgomery",32.377716,-86.300568,478
2021-04-02,"alabama",1,516266,10607,"Alabama","Montgomery",32.377716,-86.300568,400
2021-04-03,"alabama",1,516615,10637,"Alabama","Montgomery",32.377716,-86.300568,349
2021-04-04,"alabama",1,516809,10637,"Alabama","Montgomery",32.377716,-86.300568,194
2021-04-05,"alabama",1,516918,10638,"Alabama","Montgomery",32.377716,-86.300568,109
2020-03-12,"alaska",2,1,0,"Alaska","Juneau",58.301598,-134.420212,0
2020-03-13,"alaska",2,1,0,"Alaska","Juneau",58.301598,-134.420212,0
2020-03-14,"alaska",2,1,0,"Alaska","Juneau",58.301598,-134.420212,0
2020-03-15,"alaska",2,1,0,"Alaska","Juneau",58.301598,-134.420212,0
2020-03-16,"alaska",2,3,0,"Alaska","Juneau",58.301598,-134.420212,2
2020-03-17,"alaska",2,6,0,"Alaska","Juneau",58.301598,-134.420212,3
2020-03-18,"alaska",2,9,0,"Alaska","Juneau",58.301598,-134.420212,3
2020-03-19,"alaska",2,12,0,"Alaska","Juneau",58.301598,-134.420212,3
2020-03-20,"alaska",2,14,0,"Alaska","Juneau",58.301598,-134.420212,2
2020-03-21,"alaska",2,21,0,"Alaska","Juneau",58.301598,-134.420212,7
2020-03-22,"alaska",2,22,0,"Alaska","Juneau",58.301598,-134.420212,1
2020-03-23,"alaska",2,36,0,"Alaska","Juneau",58.301598,-134.420212,14
2020-03-24,"alaska",2,42,0,"Alaska","Juneau",58.301598,-134.420212,6
2020-03-25,"alaska",2,59,0,"Alaska","Juneau",58.301598,-134.420212,17
2020-03-26,"alaska",2,69,0,"Alaska","Juneau",58.301598,-134.420212,10
2020-03-27,"alaska",2,85,1,"Alaska","Juneau",58.301598,-134.420212,16
2020-03-28,"alaska",2,102,1,"Alaska","Juneau",58.301598,-134.420212,17
2020-03-29,"alaska",2,114,2,"Alaska","Juneau",58.301598,-134.420212,12
2020-03-30,"alaska",2,120,2,"Alaska","Juneau",58.301598,-134.420212,6
2020-03-31,"alaska",2,133,2,"Alaska","Juneau",58.301598,-134.420212,13
2020-04-01,"alaska",2,143,2,"Alaska","Juneau",58.301598,-134.420212,10
2020-04-02,"alaska",2,146,2,"Alaska","Juneau",58.301598,-134.420212,3
2020-04-03,"alaska",2,156,2,"Alaska","Juneau",58.301598,-134.420212,10
2020-04-04,"alaska",2,169,3,"Alaska","Juneau",58.301598,-134.420212,13
2020-04-05,"alaska",2,183,4,"Alaska","Juneau",58.301598,-134.420212,14
2020-04-06,"alaska",2,189,4,"Alaska","Juneau",58.301598,-134.420212,6
2020-04-07,"alaska",2,211,4,"Alaska","Juneau",58.301598,-134.420212,22
2020-04-08,"alaska",2,224,5,"Alaska","Juneau",58.301598,-134.420212,13
2020-04-09,"alaska",2,233,5,"Alaska","Juneau",58.301598,-134.420212,9
2020-04-10,"alaska",2,244,5,"Alaska","Juneau",58.301598,-134.420212,11
2020-04-11,"alaska",2,255,6,"Alaska","Juneau",58.301598,-134.420212,11
2020-04-12,"alaska",2,270,6,"Alaska","Juneau",58.301598,-134.420212,15
2020-04-13,"alaska",2,275,6,"Alaska","Juneau",58.301598,-134.420212,5
2020-04-14,"alaska",2,283,7,"Alaska","Juneau",58.301598,-134.420212,8
2020-04-15,"alaska",2,291,7,"Alaska","Juneau",58.301598,-134.420212,8
2020-04-16,"alaska",2,298,7,"Alaska","Juneau",58.301598,-134.420212,7
2020-04-17,"alaska",2,307,7,"Alaska","Juneau",58.301598,-134.420212,9
2020-04-18,"alaska",2,312,7,"Alaska","Juneau",58.301598,-134.420212,5
2020-04-19,"alaska",2,317,7,"Alaska","Juneau",58.301598,-134.420212,5
2020-04-20,"alaska",2,319,7,"Alaska","Juneau",58.301598,-134.420212,2
2020-04-21,"alaska",2,327,7,"Alaska","Juneau",58.301598,-134.420212,8
2020-04-22,"alaska",2,333,7,"Alaska","Juneau",58.301598,-134.420212,6
2020-04-23,"alaska",2,335,7,"Alaska","Juneau",58.301598,-134.420212,2
2020-04-24,"alaska",2,337,7,"Alaska","Juneau",58.301598,-134.420212,2
2020-04-25,"alaska",2,337,7,"Alaska","Juneau",58.301598,-134.420212,0
2020-04-26,"alaska",2,339,7,"Alaska","Juneau",58.301598,-134.420212,2
2020-04-27,"alaska",2,343,7,"Alaska","Juneau",58.301598,-134.420212,4
2020-04-28,"alaska",2,349,7,"Alaska","Juneau",58.301598,-134.420212,6
2020-04-29,"alaska",2,353,7,"Alaska","Juneau",58.301598,-134.420212,4
2020-04-30,"alaska",2,353,7,"Alaska","Juneau",58.301598,-134.420212,0
2020-05-01,"alaska",2,362,7,"Alaska","Juneau",58.301598,-134.420212,9
2020-05-02,"alaska",2,363,7,"Alaska","Juneau",58.301598,-134.420212,1
2020-05-03,"alaska",2,366,7,"Alaska","Juneau",58.301598,-134.420212,3
2020-05-04,"alaska",2,368,7,"Alaska","Juneau",58.301598,-134.420212,2
2020-05-05,"alaska",2,369,7,"Alaska","Juneau",58.301598,-134.420212,1
2020-05-06,"alaska",2,370,8,"Alaska","Juneau",58.301598,-134.420212,1
2020-05-07,"alaska",2,373,8,"Alaska","Juneau",58.301598,-134.420212,3
2020-05-08,"alaska",2,376,8,"Alaska","Juneau",58.301598,-134.420212,3
2020-05-09,"alaska",2,377,8,"Alaska","Juneau",58.301598,-134.420212,1
2020-05-10,"alaska",2,378,8,"Alaska","Juneau",58.301598,-134.420212,1
2020-05-11,"alaska",2,380,8,"Alaska","Juneau",58.301598,-134.420212,2
2020-05-12,"alaska",2,383,8,"Alaska","Juneau",58.301598,-134.420212,3
2020-05-13,"alaska",2,383,8,"Alaska","Juneau",58.301598,-134.420212,0
2020-05-14,"alaska",2,387,8,"Alaska","Juneau",58.301598,-134.420212,4
2020-05-15,"alaska",2,388,8,"Alaska","Juneau",58.301598,-134.420212,1
2020-05-16,"alaska",2,392,8,"Alaska","Juneau",58.301598,-134.420212,4
2020-05-17,"alaska",2,396,8,"Alaska","Juneau",58.301598,-134.420212,4
2020-05-18,"alaska",2,399,8,"Alaska","Juneau",58.301598,-134.420212,3
2020-05-19,"alaska",2,399,8,"Alaska","Juneau",58.301598,-134.420212,0
2020-05-20,"alaska",2,402,8,"Alaska","Juneau",58.301598,-134.420212,3
2020-05-21,"alaska",2,402,8,"Alaska","Juneau",58.301598,-134.420212,0
2020-05-22,"alaska",2,404,8,"Alaska","Juneau",58.301598,-134.420212,2
2020-05-23,"alaska",2,409,8,"Alaska","Juneau",58.301598,-134.420212,5
2020-05-24,"alaska",2,409,8,"Alaska","Juneau",58.301598,-134.420212,0
2020-05-25,"alaska",2,412,8,"Alaska","Juneau",58.301598,-134.420212,3
2020-05-26,"alaska",2,416,8,"Alaska","Juneau",58.301598,-134.420212,4
2020-05-27,"alaska",2,417,8,"Alaska","Juneau",58.301598,-134.420212,1
2020-05-28,"alaska",2,430,8,"Alaska","Juneau",58.301598,-134.420212,13
2020-05-29,"alaska",2,436,8,"Alaska","Juneau",58.301598,-134.420212,6
2020-05-30,"alaska",2,441,8,"Alaska","Juneau",58.301598,-134.420212,5
2020-05-31,"alaska",2,469,8,"Alaska","Juneau",58.301598,-134.420212,28
2020-06-01,"alaska",2,476,8,"Alaska","Juneau",58.301598,-134.420212,7
2020-06-02,"alaska",2,497,8,"Alaska","Juneau",58.301598,-134.420212,21
2020-06-03,"alaska",2,516,8,"Alaska","Juneau",58.301598,-134.420212,19
2020-06-04,"alaska",2,542,8,"Alaska","Juneau",58.301598,-134.420212,26
2020-06-05,"alaska",2,565,8,"Alaska","Juneau",58.301598,-134.420212,23
2020-06-06,"alaska",2,579,8,"Alaska","Juneau",58.301598,-134.420212,14
2020-06-07,"alaska",2,588,8,"Alaska","Juneau",58.301598,-134.420212,9
2020-06-08,"alaska",2,607,8,"Alaska","Juneau",58.301598,-134.420212,19
2020-06-09,"alaska",2,620,9,"Alaska","Juneau",58.301598,-134.420212,13
2020-06-10,"alaska",2,642,9,"Alaska","Juneau",58.301598,-134.420212,22
2020-06-11,"alaska",2,666,9,"Alaska","Juneau",58.301598,-134.420212,24
2020-06-12,"alaska",2,688,10,"Alaska","Juneau",58.301598,-134.420212,22
2020-06-13,"alaska",2,722,10,"Alaska","Juneau",58.301598,-134.420212,34
2020-06-14,"alaska",2,734,10,"Alaska","Juneau",58.301598,-134.420212,12
2020-06-15,"alaska",2,738,10,"Alaska","Juneau",58.301598,-134.420212,4
2020-06-16,"alaska",2,751,10,"Alaska","Juneau",58.301598,-134.420212,13
2020-06-17,"alaska",2,776,10,"Alaska","Juneau",58.301598,-134.420212,25
2020-06-18,"alaska",2,795,10,"Alaska","Juneau",58.301598,-134.420212,19
2020-06-19,"alaska",2,821,10,"Alaska","Juneau",58.301598,-134.420212,26
2020-06-20,"alaska",2,845,10,"Alaska","Juneau",58.301598,-134.420212,24
2020-06-21,"alaska",2,859,10,"Alaska","Juneau",58.301598,-134.420212,14
2020-06-22,"alaska",2,869,10,"Alaska","Juneau",58.301598,-134.420212,10
2020-06-23,"alaska",2,905,10,"Alaska","Juneau",58.301598,-134.420212,36
2020-06-24,"alaska",2,926,10,"Alaska","Juneau",58.301598,-134.420212,21
2020-06-25,"alaska",2,971,10,"Alaska","Juneau",58.301598,-134.420212,45
2020-06-26,"alaska",2,1001,12,"Alaska","Juneau",58.301598,-134.420212,30
2020-06-27,"alaska",2,1027,12,"Alaska","Juneau",58.301598,-134.420212,26
2020-06-28,"alaska",2,1060,12,"Alaska","Juneau",58.301598,-134.420212,33
2020-06-29,"alaska",2,1085,12,"Alaska","Juneau",58.301598,-134.420212,25
2020-06-30,"alaska",2,1132,12,"Alaska","Juneau",58.301598,-134.420212,47
2020-07-01,"alaska",2,1174,12,"Alaska","Juneau",58.301598,-134.420212,42
2020-07-02,"alaska",2,1224,12,"Alaska","Juneau",58.301598,-134.420212,50
2020-07-03,"alaska",2,1284,13,"Alaska","Juneau",58.301598,-134.420212,60
2020-07-04,"alaska",2,1339,14,"Alaska","Juneau",58.301598,-134.420212,55
2020-07-05,"alaska",2,1371,14,"Alaska","Juneau",58.301598,-134.420212,32
2020-07-06,"alaska",2,1401,14,"Alaska","Juneau",58.301598,-134.420212,30
2020-07-07,"alaska",2,1423,15,"Alaska","Juneau",58.301598,-134.420212,22
2020-07-08,"alaska",2,1472,15,"Alaska","Juneau",58.301598,-134.420212,49
2020-07-09,"alaska",2,1521,15,"Alaska","Juneau",58.301598,-134.420212,49
2020-07-10,"alaska",2,1579,15,"Alaska","Juneau",58.301598,-134.420212,58
2020-07-11,"alaska",2,1656,15,"Alaska","Juneau",58.301598,-134.420212,77
2020-07-12,"alaska",2,1772,15,"Alaska","Juneau",58.301598,-134.420212,116
2020-07-13,"alaska",2,1843,15,"Alaska","Juneau",58.301598,-134.420212,71
2020-07-14,"alaska",2,1897,15,"Alaska","Juneau",58.301598,-134.420212,54
2020-07-15,"alaska",2,1958,15,"Alaska","Juneau",58.301598,-134.420212,61
2020-07-16,"alaska",2,2034,15,"Alaska","Juneau",58.301598,-134.420212,76
2020-07-17,"alaska",2,2083,15,"Alaska","Juneau",58.301598,-134.420212,49
2020-07-18,"alaska",2,2157,16,"Alaska","Juneau",58.301598,-134.420212,74
2020-07-19,"alaska",2,2275,16,"Alaska","Juneau",58.301598,-134.420212,118
2020-07-20,"alaska",2,2412,16,"Alaska","Juneau",58.301598,-134.420212,137
2020-07-21,"alaska",2,2523,16,"Alaska","Juneau",58.301598,-134.420212,111
2020-07-22,"alaska",2,2617,17,"Alaska","Juneau",58.301598,-134.420212,94
2020-07-23,"alaska",2,2682,17,"Alaska","Juneau",58.301598,-134.420212,65
2020-07-24,"alaska",2,2746,17,"Alaska","Juneau",58.301598,-134.420212,64
2020-07-25,"alaska",2,2866,18,"Alaska","Juneau",58.301598,-134.420212,120
2020-07-26,"alaska",2,3100,18,"Alaska","Juneau",58.301598,-134.420212,234
2020-07-27,"alaska",2,3204,19,"Alaska","Juneau",58.301598,-134.420212,104
2020-07-28,"alaska",2,3348,20,"Alaska","Juneau",58.301598,-134.420212,144
2020-07-29,"alaska",2,3440,20,"Alaska","Juneau",58.301598,-134.420212,92
2020-07-30,"alaska",2,3557,21,"Alaska","Juneau",58.301598,-134.420212,117
2020-07-31,"alaska",2,3675,21,"Alaska","Juneau",58.301598,-134.420212,118
2020-08-01,"alaska",2,3825,22,"Alaska","Juneau",58.301598,-134.420212,150
2020-08-02,"alaska",2,3982,22,"Alaska","Juneau",58.301598,-134.420212,157
2020-08-03,"alaska",2,4062,23,"Alaska","Juneau",58.301598,-134.420212,80
2020-08-04,"alaska",2,4123,23,"Alaska","Juneau",58.301598,-134.420212,61
2020-08-05,"alaska",2,4181,23,"Alaska","Juneau",58.301598,-134.420212,58
2020-08-06,"alaska",2,4221,23,"Alaska","Juneau",58.301598,-134.420212,40
2020-08-07,"alaska",2,4286,23,"Alaska","Juneau",58.301598,-134.420212,65
2020-08-08,"alaska",2,4371,24,"Alaska","Juneau",58.301598,-134.420212,85
2020-08-09,"alaska",2,4471,24,"Alaska","Juneau",58.301598,-134.420212,100
2020-08-10,"alaska",2,4537,24,"Alaska","Juneau",58.301598,-134.420212,66
2020-08-11,"alaska",2,4587,24,"Alaska","Juneau",58.301598,-134.420212,50
2020-08-12,"alaska",2,4653,25,"Alaska","Juneau",58.301598,-134.420212,66
2020-08-13,"alaska",2,4748,25,"Alaska","Juneau",58.301598,-134.420212,95
2020-08-14,"alaska",2,4867,25,"Alaska","Juneau",58.301598,-134.420212,119
2020-08-15,"alaska",2,4952,26,"Alaska","Juneau",58.301598,-134.420212,85
2020-08-16,"alaska",2,5058,26,"Alaska","Juneau",58.301598,-134.420212,106
2020-08-17,"alaska",2,5108,26,"Alaska","Juneau",58.301598,-134.420212,50
2020-08-18,"alaska",2,5175,27,"Alaska","Juneau",58.301598,-134.420212,67
2020-08-19,"alaska",2,5245,27,"Alaska","Juneau",58.301598,-134.420212,70
2020-08-20,"alaska",2,5330,27,"Alaska","Juneau",58.301598,-134.420212,85
2020-08-21,"alaska",2,5401,28,"Alaska","Juneau",58.301598,-134.420212,71
2020-08-22,"alaska",2,5492,29,"Alaska","Juneau",58.301598,-134.420212,91
2020-08-23,"alaska",2,5556,30,"Alaska","Juneau",58.301598,-134.420212,64
2020-08-24,"alaska",2,5626,30,"Alaska","Juneau",58.301598,-134.420212,70
2020-08-25,"alaska",2,5621,33,"Alaska","Juneau",58.301598,-134.420212,-5
2020-08-26,"alaska",2,5671,34,"Alaska","Juneau",58.301598,-134.420212,50
2020-08-27,"alaska",2,5752,34,"Alaska","Juneau",58.301598,-134.420212,81
2020-08-28,"alaska",2,5874,34,"Alaska","Juneau",58.301598,-134.420212,122
2020-08-29,"alaska",2,5985,34,"Alaska","Juneau",58.301598,-134.420212,111
2020-08-30,"alaska",2,6036,34,"Alaska","Juneau",58.301598,-134.420212,51
2020-08-31,"alaska",2,6075,34,"Alaska","Juneau",58.301598,-134.420212,39
2020-09-01,"alaska",2,6109,36,"Alaska","Juneau",58.301598,-134.420212,34
2020-09-02,"alaska",2,6181,36,"Alaska","Juneau",58.301598,-134.420212,72
2020-09-03,"alaska",2,6287,37,"Alaska","Juneau",58.301598,-134.420212,106
2020-09-04,"alaska",2,6416,37,"Alaska","Juneau",58.301598,-134.420212,129
2020-09-05,"alaska",2,6514,39,"Alaska","Juneau",58.301598,-134.420212,98
2020-09-06,"alaska",2,6603,39,"Alaska","Juneau",58.301598,-134.420212,89
2020-09-07,"alaska",2,6637,39,"Alaska","Juneau",58.301598,-134.420212,34
