"","date","state","fips","cases","deaths","latitude","longitude","name"
"13260",2020-10-26,"new york",36,501393,33073,42.9538,-75.5268,"new york"
"13261",2020-10-27,"new york",36,503387,33092,42.9538,-75.5268,"new york"
"13262",2020-10-28,"new york",36,505416,33107,42.9538,-75.5268,"new york"
"13263",2020-10-29,"new york",36,507913,33128,42.9538,-75.5268,"new york"
"13264",2020-10-30,"new york",36,510171,33143,42.9538,-75.5268,"new york"
"13265",2020-10-31,"new york",36,512223,33152,42.9538,-75.5268,"new york"
"13266",2020-11-01,"new york",36,514482,33174,42.9538,-75.5268,"new york"
"13267",2020-11-02,"new york",36,516114,33187,42.9538,-75.5268,"new york"
"13268",2020-11-03,"new york",36,518431,33198,42.9538,-75.5268,"new york"
"13269",2020-11-04,"new york",36,520557,33222,42.9538,-75.5268,"new york"
"13270",2020-11-05,"new york",36,523559,33247,42.9538,-75.5268,"new york"
"13271",2020-11-06,"new york",36,526767,33267,42.9538,-75.5268,"new york"
"13272",2020-11-07,"new york",36,530354,33287,42.9538,-75.5268,"new york"
"13273",2020-11-08,"new york",36,533784,33314,42.9538,-75.5268,"new york"
"13274",2020-11-09,"new york",36,536933,33343,42.9538,-75.5268,"new york"
"13275",2020-11-10,"new york",36,540897,33373,42.9538,-75.5268,"new york"
"13276",2020-11-11,"new york",36,545718,33398,42.9538,-75.5268,"new york"
"13277",2020-11-12,"new york",36,550516,33424,42.9538,-75.5268,"new york"
"13278",2020-11-13,"new york",36,555917,33452,42.9538,-75.5268,"new york"
"13279",2020-11-14,"new york",36,561308,33477,42.9538,-75.5268,"new york"
"13280",2020-11-15,"new york",36,564952,33508,42.9538,-75.5268,"new york"
"13281",2020-11-16,"new york",36,568450,33540,42.9538,-75.5268,"new york"
"13282",2020-11-17,"new york",36,573544,33576,42.9538,-75.5268,"new york"
"13283",2020-11-18,"new york",36,578826,33607,42.9538,-75.5268,"new york"
"13284",2020-11-19,"new york",36,584128,33648,42.9538,-75.5268,"new york"
"13285",2020-11-20,"new york",36,589605,33696,42.9538,-75.5268,"new york"
"13286",2020-11-21,"new york",36,595581,33737,42.9538,-75.5268,"new york"
"13287",2020-11-22,"new york",36,600967,33767,42.9538,-75.5268,"new york"
"13288",2020-11-23,"new york",36,606878,33804,42.9538,-75.5268,"new york"
"13289",2020-11-24,"new york",36,611756,33847,42.9538,-75.5268,"new york"
"13290",2020-11-25,"new york",36,618023,33890,42.9538,-75.5268,"new york"
"13291",2020-11-26,"new york",36,624961,33959,42.9538,-75.5268,"new york"
"13292",2020-11-27,"new york",36,633140,34004,42.9538,-75.5268,"new york"
"13293",2020-11-28,"new york",36,639200,34049,42.9538,-75.5268,"new york"
"13294",2020-11-29,"new york",36,645932,34101,42.9538,-75.5268,"new york"
"13295",2020-11-30,"new york",36,652748,34150,42.9538,-75.5268,"new york"
"13296",2020-12-01,"new york",36,660041,34222,42.9538,-75.5268,"new york"
"13297",2020-12-02,"new york",36,669016,34286,42.9538,-75.5268,"new york"
"13298",2020-12-03,"new york",36,678869,34346,42.9538,-75.5268,"new york"
"13299",2020-12-04,"new york",36,690143,34409,42.9538,-75.5268,"new york"
"13300",2020-12-05,"new york",36,700902,34488,42.9538,-75.5268,"new york"
"13301",2020-12-06,"new york",36,710612,34552,42.9538,-75.5268,"new york"
"13302",2020-12-07,"new york",36,718991,34637,42.9538,-75.5268,"new york"
"13303",2020-12-08,"new york",36,728010,34723,42.9538,-75.5268,"new york"
"13304",2020-12-09,"new york",36,738947,34799,42.9538,-75.5268,"new york"
"13305",2020-12-10,"new york",36,749204,34884,42.9538,-75.5268,"new york"
"13306",2020-12-11,"new york",36,759765,34983,42.9538,-75.5268,"new york"
"13307",2020-12-12,"new york",36,770804,35074,42.9538,-75.5268,"new york"
"13308",2020-12-13,"new york",36,780831,35198,42.9538,-75.5268,"new york"
"13309",2020-12-14,"new york",36,789815,35288,42.9538,-75.5268,"new york"
"13310",2020-12-15,"new york",36,799551,35425,42.9538,-75.5268,"new york"
"13311",2020-12-16,"new york",36,808929,35522,42.9538,-75.5268,"new york"
"13312",2020-12-17,"new york",36,819427,35647,42.9538,-75.5268,"new york"
"13313",2020-12-18,"new york",36,832033,35775,42.9538,-75.5268,"new york"
"13314",2020-12-19,"new york",36,841946,35897,42.9538,-75.5268,"new york"
"13315",2020-12-20,"new york",36,851400,36017,42.9538,-75.5268,"new york"
"13316",2020-12-21,"new york",36,860856,36147,42.9538,-75.5268,"new york"
"13317",2020-12-22,"new york",36,871155,36300,42.9538,-75.5268,"new york"
"13318",2020-12-23,"new york",36,882895,36454,42.9538,-75.5268,"new york"
"13319",2020-12-24,"new york",36,896242,36604,42.9538,-75.5268,"new york"
"13320",2020-12-25,"new york",36,909123,36739,42.9538,-75.5268,"new york"
"13321",2020-12-26,"new york",36,920171,36870,42.9538,-75.5268,"new york"
"13322",2020-12-27,"new york",36,928376,37000,42.9538,-75.5268,"new york"
"13323",2020-12-28,"new york",36,938710,37118,42.9538,-75.5268,"new york"
"13324",2020-12-29,"new york",36,950730,37256,42.9538,-75.5268,"new york"
"13325",2020-12-30,"new york",36,963647,37412,42.9538,-75.5268,"new york"
"13326",2020-12-31,"new york",36,979040,37557,42.9538,-75.5268,"new york"
"13327",2021-01-01,"new york",36,996073,37733,42.9538,-75.5268,"new york"
"13328",2021-01-02,"new york",36,1011922,37854,42.9538,-75.5268,"new york"
"13329",2021-01-03,"new york",36,1024154,38001,42.9538,-75.5268,"new york"
"13330",2021-01-04,"new york",36,1035396,38167,42.9538,-75.5268,"new york"
"13331",2021-01-05,"new york",36,1048538,38315,42.9538,-75.5268,"new york"
"13332",2021-01-06,"new york",36,1064554,38486,42.9538,-75.5268,"new york"
"13333",2021-01-07,"new york",36,1082142,38683,42.9538,-75.5268,"new york"
"13334",2021-01-08,"new york",36,1101702,38846,42.9538,-75.5268,"new york"
"13335",2021-01-09,"new york",36,1119541,39041,42.9538,-75.5268,"new york"
"13336",2021-01-10,"new york",36,1135849,39208,42.9538,-75.5268,"new york"
"13337",2021-01-11,"new york",36,1150028,39404,42.9538,-75.5268,"new york"
"13338",2021-01-12,"new york",36,1164819,39588,42.9538,-75.5268,"new york"
"13339",2021-01-13,"new york",36,1179523,39760,42.9538,-75.5268,"new york"
"13340",2021-01-14,"new york",36,1193710,39997,42.9538,-75.5268,"new york"
"13341",2021-01-15,"new york",36,1213179,40203,42.9538,-75.5268,"new york"
"13342",2021-01-16,"new york",36,1229124,40376,42.9538,-75.5268,"new york"
"13343",2021-01-17,"new york",36,1242818,40570,42.9538,-75.5268,"new york"
"13344",2021-01-18,"new york",36,1256228,40753,42.9538,-75.5268,"new york"
"13345",2021-01-19,"new york",36,1268949,40933,42.9538,-75.5268,"new york"
"13346",2021-01-20,"new york",36,1280068,41148,42.9538,-75.5268,"new york"
"13347",2021-01-21,"new york",36,1293976,41348,42.9538,-75.5268,"new york"
"13348",2021-01-22,"new york",36,1309660,41530,42.9538,-75.5268,"new york"
"13349",2021-01-23,"new york",36,1323569,41694,42.9538,-75.5268,"new york"
"13350",2021-01-24,"new york",36,1335952,41889,42.9538,-75.5268,"new york"
"13351",2021-01-25,"new york",36,1347924,42090,42.9538,-75.5268,"new york"
"13352",2021-01-26,"new york",36,1358964,42273,42.9538,-75.5268,"new york"
"13353",2021-01-27,"new york",36,1369329,42434,42.9538,-75.5268,"new york"
"13354",2021-01-28,"new york",36,1383112,42639,42.9538,-75.5268,"new york"
"13355",2021-01-29,"new york",36,1396063,42825,42.9538,-75.5268,"new york"
"13356",2021-01-30,"new york",36,1408955,42996,42.9538,-75.5268,"new york"
"13357",2021-01-31,"new york",36,1420164,43178,42.9538,-75.5268,"new york"
"13358",2021-02-01,"new york",36,1429096,43354,42.9538,-75.5268,"new york"
"13359",2021-02-02,"new york",36,1437045,43524,42.9538,-75.5268,"new york"
"13360",2021-02-03,"new york",36,1444199,43687,42.9538,-75.5268,"new york"
"13361",2021-02-04,"new york",36,1451169,43842,42.9538,-75.5268,"new york"
"13362",2021-02-05,"new york",36,1459066,44012,42.9538,-75.5268,"new york"
"13363",2021-02-06,"new york",36,1470558,44210,42.9538,-75.5268,"new york"
"13364",2021-02-07,"new york",36,1480481,44387,42.9538,-75.5268,"new york"
"13365",2021-02-08,"new york",36,1489453,44512,42.9538,-75.5268,"new york"
"13366",2021-02-09,"new york",36,1497732,44683,42.9538,-75.5268,"new york"
"13367",2021-02-10,"new york",36,1504316,44851,42.9538,-75.5268,"new york"
"13368",2021-02-11,"new york",36,1514327,44992,42.9538,-75.5268,"new york"
"13369",2021-02-12,"new york",36,1523042,45138,42.9538,-75.5268,"new york"
"13370",2021-02-13,"new york",36,1531797,45295,42.9538,-75.5268,"new york"
"13371",2021-02-14,"new york",36,1540127,45431,42.9538,-75.5268,"new york"
"13372",2021-02-15,"new york",36,1546665,45552,42.9538,-75.5268,"new york"
"13373",2021-02-16,"new york",36,1553374,45683,42.9538,-75.5268,"new york"
"13374",2021-02-17,"new york",36,1559299,45807,42.9538,-75.5268,"new york"
"13375",2021-02-18,"new york",36,1568881,45957,42.9538,-75.5268,"new york"
"13376",2021-02-19,"new york",36,1577454,46119,42.9538,-75.5268,"new york"
"13377",2021-02-20,"new york",36,1585692,46233,42.9538,-75.5268,"new york"
"13378",2021-02-21,"new york",36,1591929,46346,42.9538,-75.5268,"new york"
"13379",2021-02-22,"new york",36,1598226,46454,42.9538,-75.5268,"new york"
"13380",2021-02-23,"new york",36,1605149,46562,42.9538,-75.5268,"new york"
"13381",2021-02-24,"new york",36,1611288,46680,42.9538,-75.5268,"new york"
"13382",2021-02-25,"new york",36,1620181,46790,42.9538,-75.5268,"new york"
"13383",2021-02-26,"new york",36,1628255,46914,42.9538,-75.5268,"new york"
"13384",2021-02-27,"new york",36,1636297,47025,42.9538,-75.5268,"new york"
"13385",2021-02-28,"new york",36,1644124,47143,42.9538,-75.5268,"new york"
"13386",2021-03-01,"new york",36,1650560,47247,42.9538,-75.5268,"new york"
"13387",2021-03-02,"new york",36,1656941,47345,42.9538,-75.5268,"new york"
"13388",2021-03-03,"new york",36,1663505,47464,42.9538,-75.5268,"new york"
"13389",2021-03-04,"new york",36,1670973,47565,42.9538,-75.5268,"new york"
"13390",2021-03-05,"new york",36,1679124,47672,42.9538,-75.5268,"new york"
"13391",2021-03-06,"new york",36,1687250,47767,42.9538,-75.5268,"new york"
"13392",2021-03-07,"new york",36,1694908,47857,42.9538,-75.5268,"new york"
"13393",2021-03-08,"new york",36,1700348,47921,42.9538,-75.5268,"new york"
"13394",2021-03-09,"new york",36,1707181,48000,42.9538,-75.5268,"new york"
"13395",2021-03-10,"new york",36,1713287,48092,42.9538,-75.5268,"new york"
"13396",2021-03-11,"new york",36,1720456,48208,42.9538,-75.5268,"new york"
"13397",2021-03-12,"new york",36,1728900,48277,42.9538,-75.5268,"new york"
"13398",2021-03-13,"new york",36,1734933,48370,42.9538,-75.5268,"new york"
"13399",2021-03-14,"new york",36,1741620,48475,42.9538,-75.5268,"new york"
"13400",2021-03-15,"new york",36,1748739,48537,42.9538,-75.5268,"new york"
"13401",2021-03-16,"new york",36,1755450,48624,42.9538,-75.5268,"new york"
"13402",2021-03-17,"new york",36,1762032,48686,42.9538,-75.5268,"new york"
"13403",2021-03-18,"new york",36,1767547,48773,42.9538,-75.5268,"new york"
"13404",2021-03-19,"new york",36,1772624,48848,42.9538,-75.5268,"new york"
"13405",2021-03-20,"new york",36,1779291,48916,42.9538,-75.5268,"new york"
"13406",2021-03-21,"new york",36,1783026,48942,42.9538,-75.5268,"new york"
"13407",2021-03-22,"new york",36,1787934,48959,42.9538,-75.5268,"new york"
"13408",2021-03-23,"new york",36,1794735,48977,42.9538,-75.5268,"new york"
"13409",2021-03-24,"new york",36,1814919,49231,42.9538,-75.5268,"new york"
"13410",2021-03-25,"new york",36,1823602,49305,42.9538,-75.5268,"new york"
"13411",2021-03-26,"new york",36,1831605,49363,42.9538,-75.5268,"new york"
"13412",2021-03-27,"new york",36,1840338,49446,42.9538,-75.5268,"new york"
"13413",2021-03-28,"new york",36,1849190,49537,42.9538,-75.5268,"new york"
"13414",2021-03-29,"new york",36,1858162,49648,42.9538,-75.5268,"new york"
"13415",2021-03-30,"new york",36,1863912,49696,42.9538,-75.5268,"new york"
"13416",2021-03-31,"new york",36,1871595,49790,42.9538,-75.5268,"new york"
"13417",2020-03-03,"north carolina",37,1,0,35.5557,-79.3877,"north carolina"
"13418",2020-03-04,"north carolina",37,1,0,35.5557,-79.3877,"north carolina"
"13419",2020-03-05,"north carolina",37,1,0,35.5557,-79.3877,"north carolina"
"13420",2020-03-06,"north carolina",37,2,0,35.5557,-79.3877,"north carolina"
"13421",2020-03-07,"north carolina",37,2,0,35.5557,-79.3877,"north carolina"
"13422",2020-03-08,"north carolina",37,2,0,35.5557,-79.3877,"north carolina"
"13423",2020-03-09,"north carolina",37,7,0,35.5557,-79.3877,"north carolina"
"13424",2020-03-10,"north carolina",37,7,0,35.5557,-79.3877,"north carolina"
"13425",2020-03-11,"north carolina",37,8,0,35.5557,-79.3877,"north carolina"
"13426",2020-03-12,"north carolina",37,16,0,35.5557,-79.3877,"north carolina"
"13427",2020-03-13,"north carolina",37,18,0,35.5557,-79.3877,"north carolina"
"13428",2020-03-14,"north carolina",37,25,0,35.5557,-79.3877,"north carolina"
"13429",2020-03-15,"north carolina",37,32,0,35.5557,-79.3877,"north carolina"
"13430",2020-03-16,"north carolina",37,34,0,35.5557,-79.3877,"north carolina"
"13431",2020-03-17,"north carolina",37,42,0,35.5557,-79.3877,"north carolina"
"13432",2020-03-18,"north carolina",37,66,0,35.5557,-79.3877,"north carolina"
"13433",2020-03-19,"north carolina",37,104,0,35.5557,-79.3877,"north carolina"
"13434",2020-03-20,"north carolina",37,144,0,35.5557,-79.3877,"north carolina"
"13435",2020-03-21,"north carolina",37,184,0,35.5557,-79.3877,"north carolina"
"13436",2020-03-22,"north carolina",37,269,0,35.5557,-79.3877,"north carolina"
"13437",2020-03-23,"north carolina",37,302,0,35.5557,-79.3877,"north carolina"
"13438",2020-03-24,"north carolina",37,397,0,35.5557,-79.3877,"north carolina"
"13439",2020-03-25,"north carolina",37,562,1,35.5557,-79.3877,"north carolina"
"13440",2020-03-26,"north carolina",37,639,2,35.5557,-79.3877,"north carolina"
"13441",2020-03-27,"north carolina",37,784,3,35.5557,-79.3877,"north carolina"
"13442",2020-03-28,"north carolina",37,972,4,35.5557,-79.3877,"north carolina"
"13443",2020-03-29,"north carolina",37,1166,6,35.5557,-79.3877,"north carolina"
"13444",2020-03-30,"north carolina",37,1303,6,35.5557,-79.3877,"north carolina"
"13445",2020-03-31,"north carolina",37,1527,10,35.5557,-79.3877,"north carolina"
"13446",2020-04-01,"north carolina",37,1591,11,35.5557,-79.3877,"north carolina"
"13447",2020-04-02,"north carolina",37,1858,17,35.5557,-79.3877,"north carolina"
"13448",2020-04-03,"north carolina",37,2093,23,35.5557,-79.3877,"north carolina"
"13449",2020-04-04,"north carolina",37,2402,30,35.5557,-79.3877,"north carolina"
"13450",2020-04-05,"north carolina",37,2585,37,35.5557,-79.3877,"north carolina"
"13451",2020-04-06,"north carolina",37,2870,42,35.5557,-79.3877,"north carolina"
"13452",2020-04-07,"north carolina",37,3220,50,35.5557,-79.3877,"north carolina"
"13453",2020-04-08,"north carolina",37,3423,61,35.5557,-79.3877,"north carolina"
"13454",2020-04-09,"north carolina",37,3651,74,35.5557,-79.3877,"north carolina"
"13455",2020-04-10,"north carolina",37,3906,78,35.5557,-79.3877,"north carolina"
"13456",2020-04-11,"north carolina",37,4310,86,35.5557,-79.3877,"north carolina"
"13457",2020-04-12,"north carolina",37,4520,86,35.5557,-79.3877,"north carolina"
"13458",2020-04-13,"north carolina",37,4788,91,35.5557,-79.3877,"north carolina"
"13459",2020-04-14,"north carolina",37,4992,116,35.5557,-79.3877,"north carolina"
"13460",2020-04-15,"north carolina",37,5123,128,35.5557,-79.3877,"north carolina"
"13461",2020-04-16,"north carolina",37,5463,140,35.5557,-79.3877,"north carolina"
"13462",2020-04-17,"north carolina",37,5859,159,35.5557,-79.3877,"north carolina"
"13463",2020-04-18,"north carolina",37,6140,175,35.5557,-79.3877,"north carolina"
"13464",2020-04-19,"north carolina",37,6493,183,35.5557,-79.3877,"north carolina"
"13465",2020-04-20,"north carolina",37,6764,187,35.5557,-79.3877,"north carolina"
"13466",2020-04-21,"north carolina",37,6951,217,35.5557,-79.3877,"north carolina"
"13467",2020-04-22,"north carolina",37,7220,242,35.5557,-79.3877,"north carolina"
"13468",2020-04-23,"north carolina",37,7608,253,35.5557,-79.3877,"north carolina"
"13469",2020-04-24,"north carolina",37,8052,270,35.5557,-79.3877,"north carolina"
"13470",2020-04-25,"north carolina",37,8548,304,35.5557,-79.3877,"north carolina"
"13471",2020-04-26,"north carolina",37,8830,309,35.5557,-79.3877,"north carolina"
"13472",2020-04-27,"north carolina",37,9035,331,35.5557,-79.3877,"north carolina"
"13473",2020-04-28,"north carolina",37,9568,353,35.5557,-79.3877,"north carolina"
"13474",2020-04-29,"north carolina",37,9947,366,35.5557,-79.3877,"north carolina"
"13475",2020-04-30,"north carolina",37,10507,385,35.5557,-79.3877,"north carolina"
"13476",2020-05-01,"north carolina",37,10922,405,35.5557,-79.3877,"north carolina"
"13477",2020-05-02,"north carolina",37,11514,428,35.5557,-79.3877,"north carolina"
"13478",2020-05-03,"north carolina",37,11668,436,35.5557,-79.3877,"north carolina"
"13479",2020-05-04,"north carolina",37,11871,454,35.5557,-79.3877,"north carolina"
"13480",2020-05-05,"north carolina",37,12283,477,35.5557,-79.3877,"north carolina"
"13481",2020-05-06,"north carolina",37,12783,497,35.5557,-79.3877,"north carolina"
"13482",2020-05-07,"north carolina",37,13431,521,35.5557,-79.3877,"north carolina"
"13483",2020-05-08,"north carolina",37,13879,537,35.5557,-79.3877,"north carolina"
"13484",2020-05-09,"north carolina",37,14387,554,35.5557,-79.3877,"north carolina"
"13485",2020-05-10,"north carolina",37,14783,561,35.5557,-79.3877,"north carolina"
"13486",2020-05-11,"north carolina",37,15069,571,35.5557,-79.3877,"north carolina"
"13487",2020-05-12,"north carolina",37,15402,597,35.5557,-79.3877,"north carolina"
"13488",2020-05-13,"north carolina",37,15850,615,35.5557,-79.3877,"north carolina"
"13489",2020-05-14,"north carolina",37,16593,632,35.5557,-79.3877,"north carolina"
"13490",2020-05-15,"north carolina",37,17190,660,35.5557,-79.3877,"north carolina"
"13491",2020-05-16,"north carolina",37,18009,671,35.5557,-79.3877,"north carolina"
"13492",2020-05-17,"north carolina",37,18537,679,35.5557,-79.3877,"north carolina"
"13493",2020-05-18,"north carolina",37,19121,684,35.5557,-79.3877,"north carolina"
"13494",2020-05-19,"north carolina",37,19762,711,35.5557,-79.3877,"north carolina"
"13495",2020-05-20,"north carolina",37,20221,721,35.5557,-79.3877,"north carolina"
"13496",2020-05-21,"north carolina",37,20934,734,35.5557,-79.3877,"north carolina"
"13497",2020-05-22,"north carolina",37,21661,754,35.5557,-79.3877,"north carolina"
"13498",2020-05-23,"north carolina",37,22731,763,35.5557,-79.3877,"north carolina"
"13499",2020-05-24,"north carolina",37,23231,771,35.5557,-79.3877,"north carolina"
"13500",2020-05-25,"north carolina",37,23997,780,35.5557,-79.3877,"north carolina"
"13501",2020-05-26,"north carolina",37,24188,789,35.5557,-79.3877,"north carolina"
"13502",2020-05-27,"north carolina",37,24787,827,35.5557,-79.3877,"north carolina"
"13503",2020-05-28,"north carolina",37,25616,859,35.5557,-79.3877,"north carolina"
"13504",2020-05-29,"north carolina",37,26735,888,35.5557,-79.3877,"north carolina"
"13505",2020-05-30,"north carolina",37,27761,903,35.5557,-79.3877,"north carolina"
"13506",2020-05-31,"north carolina",37,28686,911,35.5557,-79.3877,"north carolina"
"13507",2020-06-01,"north carolina",37,29368,923,35.5557,-79.3877,"north carolina"
"13508",2020-06-02,"north carolina",37,30052,950,35.5557,-79.3877,"north carolina"
"13509",2020-06-03,"north carolina",37,31013,971,35.5557,-79.3877,"north carolina"
"13510",2020-06-04,"north carolina",37,32276,993,35.5557,-79.3877,"north carolina"
"13511",2020-06-05,"north carolina",37,33417,1001,35.5557,-79.3877,"north carolina"
"13512",2020-06-06,"north carolina",37,34809,1020,35.5557,-79.3877,"north carolina"
"13513",2020-06-07,"north carolina",37,35663,1024,35.5557,-79.3877,"north carolina"
"13514",2020-06-08,"north carolina",37,36581,1041,35.5557,-79.3877,"north carolina"
"13515",2020-06-09,"north carolina",37,37393,1069,35.5557,-79.3877,"north carolina"
"13516",2020-06-10,"north carolina",37,38305,1096,35.5557,-79.3877,"north carolina"
"13517",2020-06-11,"north carolina",37,39735,1114,35.5557,-79.3877,"north carolina"
"13518",2020-06-12,"north carolina",37,41467,1128,35.5557,-79.3877,"north carolina"
"13519",2020-06-13,"north carolina",37,42911,1135,35.5557,-79.3877,"north carolina"
"13520",2020-06-14,"north carolina",37,44199,1139,35.5557,-79.3877,"north carolina"
"13521",2020-06-15,"north carolina",37,45257,1156,35.5557,-79.3877,"north carolina"
"13522",2020-06-16,"north carolina",37,46105,1185,35.5557,-79.3877,"north carolina"
"13523",2020-06-17,"north carolina",37,47142,1198,35.5557,-79.3877,"north carolina"
"13524",2020-06-18,"north carolina",37,48426,1209,35.5557,-79.3877,"north carolina"
"13525",2020-06-19,"north carolina",37,50014,1223,35.5557,-79.3877,"north carolina"
"13526",2020-06-20,"north carolina",37,51640,1239,35.5557,-79.3877,"north carolina"
"13527",2020-06-21,"north carolina",37,52854,1245,35.5557,-79.3877,"north carolina"
"13528",2020-06-22,"north carolina",37,53840,1250,35.5557,-79.3877,"north carolina"
"13529",2020-06-23,"north carolina",37,54826,1276,35.5557,-79.3877,"north carolina"
"13530",2020-06-24,"north carolina",37,56263,1295,35.5557,-79.3877,"north carolina"
"13531",2020-06-25,"north carolina",37,57540,1305,35.5557,-79.3877,"north carolina"
"13532",2020-06-26,"north carolina",37,59257,1319,35.5557,-79.3877,"north carolina"
"13533",2020-06-27,"north carolina",37,60709,1334,35.5557,-79.3877,"north carolina"
"13534",2020-06-28,"north carolina",37,62178,1338,35.5557,-79.3877,"north carolina"
"13535",2020-06-29,"north carolina",37,63692,1341,35.5557,-79.3877,"north carolina"
"13536",2020-06-30,"north carolina",37,65064,1362,35.5557,-79.3877,"north carolina"
"13537",2020-07-01,"north carolina",37,66815,1389,35.5557,-79.3877,"north carolina"
"13538",2020-07-02,"north carolina",37,68512,1402,35.5557,-79.3877,"north carolina"
"13539",2020-07-03,"north carolina",37,70451,1413,35.5557,-79.3877,"north carolina"
"13540",2020-07-04,"north carolina",37,71735,1414,35.5557,-79.3877,"north carolina"
"13541",2020-07-05,"north carolina",37,73096,1414,35.5557,-79.3877,"north carolina"
"13542",2020-07-06,"north carolina",37,74933,1424,35.5557,-79.3877,"north carolina"
"13543",2020-07-07,"north carolina",37,76188,1446,35.5557,-79.3877,"north carolina"
"13544",2020-07-08,"north carolina",37,77661,1470,35.5557,-79.3877,"north carolina"
"13545",2020-07-09,"north carolina",37,79564,1487,35.5557,-79.3877,"north carolina"
"13546",2020-07-10,"north carolina",37,81737,1503,35.5557,-79.3877,"north carolina"
"13547",2020-07-11,"north carolina",37,83996,1520,35.5557,-79.3877,"north carolina"
"13548",2020-07-12,"north carolina",37,85831,1532,35.5557,-79.3877,"north carolina"
"13549",2020-07-13,"north carolina",37,87653,1547,35.5557,-79.3877,"north carolina"
"13550",2020-07-14,"north carolina",37,89767,1582,35.5557,-79.3877,"north carolina"
"13551",2020-07-15,"north carolina",37,91573,1598,35.5557,-79.3877,"north carolina"
"13552",2020-07-16,"north carolina",37,93657,1617,35.5557,-79.3877,"north carolina"
"13553",2020-07-17,"north carolina",37,95633,1638,35.5557,-79.3877,"north carolina"
"13554",2020-07-18,"north carolina",37,98067,1653,35.5557,-79.3877,"north carolina"
"13555",2020-07-19,"north carolina",37,99841,1661,35.5557,-79.3877,"north carolina"
"13556",2020-07-20,"north carolina",37,101176,1676,35.5557,-79.3877,"north carolina"
"13557",2020-07-21,"north carolina",37,103047,1702,35.5557,-79.3877,"north carolina"
"13558",2020-07-22,"north carolina",37,105138,1729,35.5557,-79.3877,"north carolina"
"13559",2020-07-23,"north carolina",37,107050,1754,35.5557,-79.3877,"north carolina"
"13560",2020-07-24,"north carolina",37,109206,1769,35.5557,-79.3877,"north carolina"
"13561",2020-07-25,"north carolina",37,111282,1801,35.5557,-79.3877,"north carolina"
"13562",2020-07-26,"north carolina",37,112802,1807,35.5557,-79.3877,"north carolina"
"13563",2020-07-27,"north carolina",37,114612,1815,35.5557,-79.3877,"north carolina"
"13564",2020-07-28,"north carolina",37,116300,1847,35.5557,-79.3877,"north carolina"
"13565",2020-07-29,"north carolina",37,118027,1889,35.5557,-79.3877,"north carolina"
"13566",2020-07-30,"north carolina",37,120391,1929,35.5557,-79.3877,"north carolina"
"13567",2020-07-31,"north carolina",37,122370,1947,35.5557,-79.3877,"north carolina"
"13568",2020-08-01,"north carolina",37,124015,1989,35.5557,-79.3877,"north carolina"
"13569",2020-08-02,"north carolina",37,125281,1996,35.5557,-79.3877,"north carolina"
"13570",2020-08-03,"north carolina",37,126748,2013,35.5557,-79.3877,"north carolina"
"13571",2020-08-04,"north carolina",37,128236,2038,35.5557,-79.3877,"north carolina"
"13572",2020-08-05,"north carolina",37,129454,2079,35.5557,-79.3877,"north carolina"
"13573",2020-08-06,"north carolina",37,131478,2122,35.5557,-79.3877,"north carolina"
"13574",2020-08-07,"north carolina",37,133033,2160,35.5557,-79.3877,"north carolina"
"13575",2020-08-08,"north carolina",37,134915,2184,35.5557,-79.3877,"north carolina"
"13576",2020-08-09,"north carolina",37,136250,2195,35.5557,-79.3877,"north carolina"
"13577",2020-08-10,"north carolina",37,137006,2198,35.5557,-79.3877,"north carolina"
"13578",2020-08-11,"north carolina",37,138074,2238,35.5557,-79.3877,"north carolina"
"13579",2020-08-12,"north carolina",37,139413,2277,35.5557,-79.3877,"north carolina"
"13580",2020-08-13,"north carolina",37,141006,2313,35.5557,-79.3877,"north carolina"
"13581",2020-08-14,"north carolina",37,142544,2344,35.5557,-79.3877,"north carolina"
"13582",2020-08-15,"north carolina",37,143956,2370,35.5557,-79.3877,"north carolina"
"13583",2020-08-16,"north carolina",37,145111,2372,35.5557,-79.3877,"north carolina"
"13584",2020-08-17,"north carolina",37,145942,2384,35.5557,-79.3877,"north carolina"
"13585",2020-08-18,"north carolina",37,147141,2425,35.5557,-79.3877,"north carolina"
"13586",2020-08-19,"north carolina",37,148491,2464,35.5557,-79.3877,"north carolina"
"13587",2020-08-20,"north carolina",37,150422,2496,35.5557,-79.3877,"north carolina"
"13588",2020-08-21,"north carolina",37,152344,2522,35.5557,-79.3877,"north carolina"
"13589",2020-08-22,"north carolina",37,153966,2546,35.5557,-79.3877,"north carolina"
"13590",2020-08-23,"north carolina",37,155390,2560,35.5557,-79.3877,"north carolina"
"13591",2020-08-24,"north carolina",37,156927,2567,35.5557,-79.3877,"north carolina"
"13592",2020-08-25,"north carolina",37,158185,2607,35.5557,-79.3877,"north carolina"
"13593",2020-08-26,"north carolina",37,159708,2634,35.5557,-79.3877,"north carolina"
"13594",2020-08-27,"north carolina",37,161715,2654,35.5557,-79.3877,"north carolina"
"13595",2020-08-28,"north carolina",37,163154,2676,35.5557,-79.3877,"north carolina"
"13596",2020-08-29,"north carolina",37,165533,2708,35.5557,-79.3877,"north carolina"
"13597",2020-08-30,"north carolina",37,166510,2721,35.5557,-79.3877,"north carolina"
"13598",2020-08-31,"north carolina",37,167989,2733,35.5557,-79.3877,"north carolina"
"13599",2020-09-01,"north carolina",37,169966,2769,35.5557,-79.3877,"north carolina"
